TUR	IRQ
-A	ISL
-O	ISL
EGY	ISR
JOR	ISR
LBN	ISR
SYR	ISR
AUT	ITA
CHE	ITA
FRA	ITA
HRV	ITA
SVN	ITA
IRQ	JOR
ISR	JOR
SAU	JOR
SYR	JOR
-K	JPN
CHN	KAZ
KGZ	KAZ
RUS	KAZ
TKM	KAZ
UZB	KAZ
ETH	KEN
SDN	KEN
SOM	KEN
TZA	KEN
UGA	KEN
CHN	KGZ
KAZ	KGZ
TJK	KGZ
UZB	KGZ
LAO	KHM
THA	KHM
VNM	KHM
-K	KOR
PRK	KOR
IRQ	KWT
SAU	KWT
CHN	LAO
KHM	LAO
MMR	LAO
THA	LAO
VNM	LAO
ISR	LBN
SYR	LBN
CIV	LBR
GIN	LBR
SLE	LBR
DZA	LBY
EGY	LBY
NER	LBY
SDN	LBY
TCD	LBY
-L	LKA
BLR	LTU
LVA	LTU
POL	LTU
BEL	LUX
DEU	LUX
FRA	LUX
BLR	LVA
EST	LVA
LTU	LVA
RUS	LVA
DZA	MAR
ROU	MDA
UKR	MDA
-J	MDG
BLZ	MEX
GTM	MEX
USA	MEX
ALB	MKD
BGR	MKD
GRC	MKD
SRB	MKD
XKX	MKD
BFA	MLI
CIV	MLI
DZA	MLI
GIN	MLI
MRT	MLI
NER	MLI
SEN	MLI
BGD	MMR
CHN	MMR
IND	MMR
LAO	MMR
THA	MMR
ALB	MNE
BIH	MNE
SRB	MNE
XKX	MNE
CHN	MNG
RUS	MNG
-J	MOZ
MWI	MOZ
SWZ	MOZ
TZA	MOZ
ZAF	MOZ
ZMB	MOZ
ZWE	MOZ
DZA	MRT
MLI	MRT
SEN	MRT
MOZ	MWI
TZA	MWI
ZMB	MWI
BRN	MYS
THA	MYS
AGO	NAM
BWA	NAM
ZAF	NAM
ZMB	NAM
BEN	NER
BFA	NER
DZA	NER
LBY	NER
MLI	NER
NGA	NER
TCD	NER
BEN	NGA
CMR	NGA
NER	NGA
TCD	NGA
CRI	NIC
HND	NIC
BEL	NLD
DEU	NLD
-O	NOR
FIN	NOR
RUS	NOR
SWE	NOR
CHN	NPL
IND	NPL
-N	NZL
ARE	OMN
SAU	OMN
YEM	OMN
AFG	PAK
CHN	PAK
IND	PAK
IRN	PAK
COL	PAN
CRI	PAN
BOL	PER
BRA	PER
CHL	PER
COL	PER
ECU	PER
IDN	PNG
BLR	POL
CZE	POL
DEU	POL
LTU	POL
SVK	POL
UKR	POL
CHN	PRK
KOR	PRK
RUS	PRK
-B	PRT
ESP	PRT
ARG	PRY
BOL	PRY
BRA	PRY
SAU	QAT
BGR	ROU
HUN	ROU
MDA	ROU
SRB	ROU
UKR	ROU
AZE	RUS
BLR	RUS
CHN	RUS
EST	RUS
FIN	RUS
GEO	RUS
KAZ	RUS
LVA	RUS
MNG	RUS
NOR	RUS
PRK	RUS
UKR	RUS
BDI	RWA
COD	RWA
TZA	RWA
UGA	RWA
ARE	SAU
IRQ	SAU
JOR	SAU
KWT	SAU
OMN	SAU
QAT	SAU
YEM	SAU
CAF	SDN
COD	SDN
EGY	SDN
ERI	SDN
ETH	SDN
KEN	SDN
LBY	SDN
TCD	SDN
UGA	SDN
-C	SEN
GIN	SEN
GMB	SEN
GNB	SEN
MLI	SEN
MRT	SEN
-D	SLE
GIN	SLE
LBR	SLE
GTM	SLV
HND	SLV
DJI	SOM
ETH	SOM
KEN	SOM
BGR	SRB
BIH	SRB
HRV	SRB
HUN	SRB
MKD	SRB
MNE	SRB
ROU	SRB
XKX	SRB
BRA	SUR
GUY	SUR
AUT	SVK
CZE	SVK
HUN	SVK
POL	SVK
UKR	SVK
AUT	SVN
HRV	SVN
HUN	SVN
ITA	SVN
FIN	SWE
NOR	SWE
MOZ	SWZ
ZAF	SWZ
IRQ	SYR
ISR	SYR
JOR	SYR
LBN	SYR
TUR	SYR
CAF	TCD
CMR	TCD
LBY	TCD
NER	TCD
NGA	TCD
SDN	TCD
BEN	TGO
BFA	TGO
GHA	TGO
KHM	THA
LAO	THA
MMR	THA
MYS	THA
AFG	TJK
CHN	TJK
KGZ	TJK
UZB	TJK
AFG	TKM
IRN	TKM
KAZ	TKM
UZB	TKM
-I	TUR
ARM	TUR
BGR	TUR
GEO	TUR
GRC	TUR
IRN	TUR
IRQ	TUR
SYR	TUR
BDI	TZA
COD	TZA
KEN	TZA
MOZ	TZA
MWI	TZA
RWA	TZA
UGA	TZA
ZMB	TZA
COD	UGA
KEN	UGA
RWA	UGA
SDN	UGA
TZA	UGA
BLR	UKR
HUN	UKR
MDA	UKR
POL	UKR
ROU	UKR
RUS	UKR
SVK	UKR
ARG	URY
BRA	URY
-B	USA
CAN	USA
MEX	USA
AFG	UZB
KAZ	UZB
KGZ	UZB
TJK	UZB
TKM	UZB
BRA	VEN
COL	VEN
GUY	VEN
CHN	VNM
KHM	VNM
LAO	VNM
ALB	XKX
MKD	XKX
MNE	XKX
SRB	XKX
OMN	YEM
SAU	YEM
-F	ZAF
BWA	ZAF
MOZ	ZAF
NAM	ZAF
SWZ	ZAF
ZWE	ZAF
AGO	ZMB
BWA	ZMB
COD	ZMB
MOZ	ZMB
MWI	ZMB
NAM	ZMB
TZA	ZMB
ZWE	ZMB
BWA	ZWE
MOZ	ZWE
ZAF	ZWE
ZMB	ZWE
LSO	ZAF
TUN	LBY
ZAF	LSO
TUN	DZA
DZA	TUN
LYB	TUN
