PAK	IND
PAK	IRN
PAN	COL
PAN	CRI
PER	BOL
PER	BRA
PER	CHL
PER	COL
PER	ECU
PNG	IDN
POL	BLR
POL	CZE
POL	DEU
POL	LTU
POL	SVK
POL	UKR
PRK	CHN
PRK	KOR
PRK	RUS
PRT	ESP
PRY	ARG
PRY	BOL
PRY	BRA
QAT	SAU
ROU	BGR
ROU	HUN
ROU	MDA
ROU	SRB
ROU	UKR
RUS	AZE
RUS	BLR
RUS	CHN
RUS	EST
RUS	FIN
RUS	GEO
RUS	KAZ
RUS	LVA
RUS	MNG
RUS	NOR
RUS	PRK
RUS	UKR
RWA	BDI
RWA	COD
RWA	TZA
RWA	UGA
SAU	ARE
SAU	IRQ
SAU	JOR
SAU	KWT
SAU	OMN
SAU	QAT
SAU	YEM
SDN	CAF
SDN	COD
SDN	EGY
SDN	ERI
SDN	ETH
SDN	KEN
SDN	LBY
SDN	TCD
SDN	UGA
SEN	GIN
SEN	GMB
SEN	GNB
SEN	MLI
SEN	MRT
SLE	GIN
SLE	LBR
SLV	GTM
SLV	HND
SOM	DJI
SOM	ETH
SOM	KEN
SRB	BGR
SRB	BIH
SRB	HRV
SRB	HUN
SRB	MKD
SRB	MNE
SRB	ROU
SRB	XKX
SUR	BRA
SUR	GUY
SVK	AUT
SVK	CZE
SVK	HUN
SVK	POL
SVK	UKR
SVN	AUT
SVN	HRV
SVN	HUN
SVN	ITA
SWE	FIN
SWE	NOR
SWZ	MOZ
SWZ	ZAF
SYR	IRQ
SYR	ISR
SYR	JOR
SYR	LBN
SYR	TUR
TCD	CAF
TCD	CMR
TCD	LBY
TCD	NER
TCD	NGA
TCD	SDN
TGO	BEN
TGO	BFA
TGO	GHA
THA	KHM
THA	LAO
THA	MMR
THA	MYS
TJK	AFG
TJK	CHN
TJK	KGZ
TJK	UZB
TKM	AFG
TKM	IRN
TKM	KAZ
TKM	UZB
TLS	IDN
TUN	DZA
TUN	LBY
TUR	ARM
TUR	BGR
TUR	GEO
TUR	GRC
TUR	IRN
TUR	IRQ
TUR	SYR
TZA	BDI
TZA	COD
TZA	KEN
TZA	MOZ
TZA	MWI
TZA	RWA
TZA	UGA
TZA	ZMB
UGA	COD
UGA	KEN
UGA	RWA
UGA	SDN
UGA	TZA
UKR	BLR
UKR	HUN
UKR	MDA
UKR	POL
UKR	ROU
UKR	RUS
UKR	SVK
URY	ARG
URY	BRA
USA	CAN
USA	MEX
UZB	AFG
UZB	KAZ
UZB	KGZ
UZB	TJK
UZB	TKM
VEN	BRA
VEN	COL
VEN	GUY
VNM	CHN
VNM	KHM
VNM	LAO
XKX	ALB
XKX	MKD
XKX	MNE
XKX	SRB
YEM	OMN
YEM	SAU
ZAF	BWA
ZAF	LSO
ZAF	MOZ
ZAF	NAM
ZAF	SWZ
ZAF	ZWE
ZMB	AGO
ZMB	BWA
ZMB	COD
ZMB	MOZ
ZMB	MWI
ZMB	NAM
ZMB	TZA
ZMB	ZWE
ZWE	BWA
ZWE	MOZ
ZWE	ZAF
ZWE	ZMB
